,Player,Season,Age,Squad,Country,Comp,MP,Playing Time : Starts,Playing Time : Min,Playing Time : 90s,Performance : Gls,Performance : Ast,Performance : G+A,Performance : G-PK,Performance : PK,Performance : PKatt,Performance : CrdY,Performance : CrdR,Expected : xG,Expected : npxG,Expected : xAG,Expected : npxG+xAG,Progression : PrgC,Progression : PrgP,Progression : PrgR,Per 90 Minutes : Gls,Per 90 Minutes : Ast,Per 90 Minutes : G+A,Per 90 Minutes : G-PK,Per 90 Minutes : G+A-PK,Per 90 Minutes : xG,Per 90 Minutes : xAG,Per 90 Minutes : xG+xAG,Per 90 Minutes : npxG,Per 90 Minutes : npxG+xAG,Matches,LgRank,MP,Matches
231,Fabio Cardoso,2017-2018,23,Rangers,sct SCO,1. Premiership,12,9,932,10.4,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
232,Fabio Cardoso,2018-2019,24,Santa Clara,pt POR,1. Primeira Liga,30,30,2645,29.4,5,1,6,5,0,0,6,2,3.3,3.3,0.8,4.1,13,50,8,0.17,0.03,0.20,0.17,0.20,0.11,0.03,0.14,0.11,0.14,Matches,,,
233,Fabio Cardoso,2019-2020,25,Santa Clara,pt POR,1. Primeira Liga,30,30,2691,29.9,2,0,2,2,0,0,9,0,3.6,3.6,0.9,4.5,9,33,6,0.07,0.00,0.07,0.07,0.07,0.12,0.03,0.15,0.12,0.15,Matches,,,
234,Fabio Cardoso,2020-2021,26,Santa Clara,pt POR,1. Primeira Liga,28,28,2502,27.8,3,1,4,3,0,0,11,1,3.0,3.0,1.3,4.3,27,99,6,0.11,0.04,0.14,0.11,0.14,0.11,0.05,0.15,0.11,0.15,Matches,,,
235,Fabio Cardoso,2021-2022,27,Porto,,1. Champions Lg,2,1,156,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches,,,
236,Fabio Cardoso,2022-2023,28,Porto,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,3,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,,,
237,Fabio Cardoso,2023-2024,29,Porto,,1. Champions Lg,3,3,269,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
238,Marko Grujic,2012-2013,16,Red Star,rs SRB,1. SuperLiga,1,1,60,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
239,Marko Grujic,2014-2015,18,Red Star,rs SRB,1. SuperLiga,9,6,496,5.5,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.18,0.18,0.00,0.18,,,,,,,,,
240,Marko Grujic,2015-2016,19,Red Star,rs SRB,1. SuperLiga,29,27,2369,26.3,6,7,13,6,0,0,4,0,,,,,,,,0.23,0.27,0.49,0.23,0.49,,,,,,Matches,,,
241,Marko Grujic,2016-2017,20,Liverpool,eng ENG,EFL Cup,3,2,179,2.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
242,Marko Grujic,2017-2018,21,Liverpool,,1. Champions Lg,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
243,Marko Grujic,2018-2019,22,Hertha BSC,de GER,1. Bundesliga,22,20,1780,19.8,5,1,6,5,0,0,5,0,4.4,4.4,1.7,6.1,45,112,43,0.25,0.05,0.30,0.25,0.30,0.22,0.09,0.31,0.22,0.31,Matches,,,
244,Marko Grujic,2019-2020,23,Hertha BSC,de GER,1. Bundesliga,29,29,2415,26.8,4,1,5,4,0,0,9,0,4.9,4.9,0.7,5.6,22,123,41,0.15,0.04,0.19,0.15,0.19,0.18,0.02,0.21,0.18,0.21,Matches,,,
245,Marko Grujic,2020-2021,24,Porto,,1. Champions Lg,8,4,387,4.3,0,0,0,0,0,0,3,1,0.3,0.3,0.1,0.4,3,20,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches,,,
246,Marko Grujic,2021-2022,25,Porto,,1. Champions Lg,6,3,320,3.6,0,1,1,0,0,0,1,0,0.7,0.7,0.4,1.1,6,14,4,0.00,0.28,0.28,0.00,0.28,0.19,0.12,0.31,0.19,0.31,Matches,,,
247,Marko Grujic,2022-2023,26,Porto,,1. Champions Lg,4,3,278,3.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,2,19,3,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23,Matches,,,
248,Marko Grujic,2023-2024,27,Porto,,1. Champions Lg,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
249,Marko Grujic,2024-2025,28,Porto,,2. Europa Lg,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,
250,David Carmo,2018-2019,19,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
251,David Carmo,2019-2020,20,Braga,,2. Europa Lg,1,1,63,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
252,David Carmo,2020-2021,21,Braga,,2. Europa Lg,5,4,405,4.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,
253,David Carmo,2021-2022,22,Braga,,2. Europa Lg,5,5,507,5.6,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.9,1,12,0,0.18,0.00,0.18,0.18,0.18,0.13,0.04,0.17,0.13,0.17,Matches,,,
254,David Carmo,2022-2023,23,Porto,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,0,5,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,,,
255,David Carmo,2023-2024,24,Porto,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
256,David Carmo,2024-2025,25,Olympiacos,,2. Europa Lg,5,4,382,4.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,24,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,
257,Bruno Xavier Almeida Costa,2018-2019,21,Porto,,1. Champions Lg,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
258,Bruno Xavier Almeida Costa,2019-2020,22,Porto,,2. Europa Lg,1,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
259,Bruno Xavier Almeida Costa,2020-2021,23,Paços,pt POR,1. Primeira Liga,31,30,2454,27.3,4,3,7,2,2,2,8,0,3.5,1.9,4.9,6.8,36,130,45,0.15,0.11,0.26,0.07,0.18,0.13,0.18,0.31,0.07,0.25,Matches,,,
260,Bruno Xavier Almeida Costa,2021-2022,24,Porto,,1. Champions Lg,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
261,Bruno Xavier Almeida Costa,2022-2023,25,Porto,,1. Champions Lg,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,3,0,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.19,0.03,0.19,Matches,,,
262,Bruno Xavier Almeida Costa,2023-2024,26,Valenciennes,fr FRA,Coupe de France,1,1,90,1.0,0,1,1,0,0,0,1,0,,,,,,,,0.00,1.00,1.00,0.00,1.00,,,,,,Matches,,,
263,Bruno Xavier Almeida Costa,2024-2025,27,Nacional,pt POR,1. Primeira Liga,10,4,375,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,5,11,19,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.24,0.04,0.24,Matches,,,
264,Gabriel Veron,2022-2023,19,Porto,,1. Champions Lg,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
265,Vasco Sousa,2022-2023,19,Porto,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
266,Vasco Sousa,2024-2025,21,Porto,,2. Europa Lg,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,
267,Ricardo Horta,2012-2013,17,Vitória Setúbal,pt POR,1. Primeira Liga,6,0,166,1.8,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
268,Ricardo Horta,2013-2014,18,Vitória Setúbal,pt POR,1. Primeira Liga,28,25,2039,22.7,7,2,9,5,2,4,5,0,,,,,,,,0.31,0.09,0.40,0.22,0.31,,,,,,Matches,,,
269,Ricardo Horta,2014-2015,19,Málaga,es ESP,Copa del Rey,6,6,488,5.4,2,0,2,2,0,0,1,0,,,,,,,,0.37,0.00,0.37,0.37,0.37,,,,,,Matches,,,
270,Ricardo Horta,2015-2016,20,Málaga,es ESP,Copa del Rey,2,2,172,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
271,Ricardo Horta,2016-2017,21,Braga,,2. Europa Lg,5,4,350,3.9,1,2,3,1,0,0,0,0,,,,,,,,0.26,0.51,0.77,0.26,0.77,,,,,,Matches,,,
272,Ricardo Horta,2017-2018,22,Braga,,2. Europa Lg,4,1,134,1.5,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,1,12,10,0.67,0.00,0.67,0.67,0.67,0.45,0.06,0.51,0.45,0.51,Matches,,,
273,Ricardo Horta,2018-2019,23,Braga,pt POR,1. Primeira Liga,34,27,2170,24.1,8,4,12,8,0,0,1,0,6.4,6.4,4.9,11.3,38,107,158,0.33,0.17,0.50,0.33,0.50,0.27,0.20,0.47,0.27,0.47,Matches,,,
274,Ricardo Horta,2019-2020,24,Braga,,2. Europa Lg,8,7,579,6.4,2,0,2,2,0,0,0,0,2.7,2.7,0.7,3.4,8,27,61,0.31,0.00,0.31,0.31,0.31,0.42,0.11,0.53,0.42,0.53,Matches,,,
275,Ricardo Horta,2020-2021,25,Braga,,2. Europa Lg,7,5,426,4.7,3,1,4,3,0,0,0,0,2.8,2.8,1.0,3.8,8,18,28,0.63,0.21,0.85,0.63,0.85,0.58,0.21,0.79,0.58,0.79,Matches,,,
276,Ricardo Horta,2021-2022,26,Braga,,2. Europa Lg,12,12,1117,12.4,4,4,8,4,0,1,0,0,3.9,3.1,3.1,6.2,22,60,65,0.32,0.32,0.64,0.32,0.64,0.33,0.26,0.60,0.27,0.53,Matches,,,
277,Ricardo Horta,2022-2023,27,Braga,,3. Conf Lg,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,8,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.04,0.21,Matches,,,
278,Ricardo Horta,2023-2024,28,Braga,,1. Champions Lg,6,6,500,5.6,0,3,3,0,0,0,1,0,1.2,1.2,1.2,2.4,6,28,33,0.00,0.54,0.54,0.00,0.54,0.21,0.22,0.43,0.21,0.43,Matches,,,
279,Ricardo Horta,2024-2025,29,Braga,,2. Europa Lg,6,6,501,5.6,0,1,1,0,0,0,1,0,1.7,1.7,0.6,2.2,7,29,32,0.00,0.18,0.18,0.00,0.18,0.30,0.10,0.40,0.30,0.40,Matches,,,
280,Iuri Medeiros,2014-2015,20,Arouca,pt POR,1. Primeira Liga,17,12,1161,12.9,3,4,7,3,0,0,3,0,,,,,,,,0.23,0.31,0.54,0.23,0.54,,,,,,Matches,,,
281,Iuri Medeiros,2015-2016,21,Moreirense,pt POR,1. Primeira Liga,29,29,2296,25.5,8,3,11,8,0,0,2,0,,,,,,,,0.31,0.12,0.43,0.31,0.43,,,,,,Matches,,,
282,Iuri Medeiros,2016-2017,22,Boavista,pt POR,1. Primeira Liga,27,26,2282,25.4,7,7,14,7,0,0,7,0,,,,,,,,0.28,0.28,0.55,0.28,0.55,,,,,,Matches,,,
283,Iuri Medeiros,2017-2018,23,Sporting CP,pt POR,1. Primeira Liga,6,1,131,1.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
284,Iuri Medeiros,2018-2019,24,Genoa,it ITA,Coppa Italia,1,1,58,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
285,Iuri Medeiros,2019-2020,25,Nürnberg,de GER,2. 2. Bundesliga,9,3,370,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,9,21,20,0.00,0.00,0.00,0.00,0.00,0.18,0.09,0.27,0.18,0.27,Matches,,,
286,Iuri Medeiros,2020-2021,26,Braga,,2. Europa Lg,6,3,265,2.9,0,2,2,0,0,0,0,0,0.2,0.2,1.7,1.9,4,9,22,0.00,0.68,0.68,0.00,0.68,0.07,0.56,0.63,0.07,0.63,Matches,,,
287,Iuri Medeiros,2021-2022,27,Braga,,2. Europa Lg,11,8,669,7.4,2,4,6,2,0,0,2,1,2.1,2.1,2.7,4.8,10,23,54,0.27,0.54,0.81,0.27,0.81,0.28,0.36,0.65,0.28,0.65,Matches,,,
288,Iuri Medeiros,2022-2023,28,Braga,,3. Conf Lg,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.29,Matches,,,
289,Vitor Tormena,2018-2019,22,Portimonense,pt POR,1. Primeira Liga,26,25,2181,24.2,1,2,3,1,0,0,4,0,0.7,0.7,0.6,1.4,24,80,43,0.04,0.08,0.12,0.04,0.12,0.03,0.03,0.06,0.03,0.06,Matches,,,
290,Vitor Tormena,2019-2020,23,Braga,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
291,Vitor Tormena,2020-2021,24,Braga,,2. Europa Lg,6,5,451,5.0,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,2,13,3,0.20,0.00,0.20,0.20,0.20,0.11,0.01,0.12,0.11,0.12,Matches,,,
292,Vitor Tormena,2021-2022,25,Braga,,2. Europa Lg,7,7,611,6.8,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,7,23,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,,,
293,Vitor Tormena,2022-2023,26,Braga,,3. Conf Lg,1,1,54,0.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
294,Vitor Tormena,2023-2024,27,Krasnodar,ru RUS,1. Premier League,23,22,1962,21.8,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
295,Vitor Tormena,2024-2025,28,Krasnodar,ru RUS,1. Russian Premier League,18,17,1602,17.8,1,1,2,1,0,0,3,0,,,,,,,,0.06,0.06,0.11,0.06,0.11,,,,,,Matches,,,
296,Sikou Niakate,2016-2017,17,Valenciennes,fr FRA,2. Ligue 2,5,0,73,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
297,Sikou Niakate,2017-2018,18,Valenciennes,fr FRA,Coupe de France,1,1,77,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
298,Sikou Niakate,2018-2019,19,Valenciennes,fr FRA,Coupe de France,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
299,Sikou Niakate,2019-2020,20,Guingamp,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
300,Sikou Niakate,2020-2021,21,Guingamp,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
301,Sikou Niakate,2021-2022,22,Metz,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
302,Sikou Niakate,2022-2023,23,Braga,,3. Conf Lg,2,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,,,
303,Sikou Niakate,2023-2024,24,Braga,,1. Champions Lg,5,5,390,4.3,1,0,1,1,0,0,0,1,0.9,0.9,0.0,0.9,0,17,0,0.23,0.00,0.23,0.23,0.23,0.20,0.00,0.20,0.20,0.20,Matches,,,
304,Sikou Niakate,2024-2025,25,Braga,,2. Europa Lg,4,4,320,3.6,1,0,1,1,0,0,2,1,0.5,0.5,0.2,0.7,2,7,1,0.28,0.00,0.28,0.28,0.28,0.15,0.05,0.20,0.15,0.20,Matches,,,
305,Victor Gomez,2019-2020,19,Espanyol,es ESP,Copa del Rey,1,0,19,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
306,Victor Gomez,2020-2021,20,CD Mirandés,es ESP,2. La Liga 2,38,36,3260,36.2,1,4,5,1,0,0,8,0,1.0,1.0,5.2,6.2,83,132,190,0.03,0.11,0.14,0.03,0.14,0.03,0.14,0.17,0.03,0.17,Matches,,,
307,Victor Gomez,2021-2022,21,Málaga,es ESP,Copa del Rey,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
308,Victor Gomez,2022-2023,22,Braga,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,
309,Victor Gomez,2023-2024,23,Braga,,1. Champions Lg,4,4,312,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,8,17,33,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,,,
310,Victor Gomez,2024-2025,24,Braga,,2. Europa Lg,4,2,218,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,19,25,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.15,0.09,0.15,Matches,,,
311,Bruma,2012-2013,17,Sporting CP,pt POR,1. Primeira Liga,13,11,926,10.3,1,3,4,1,0,0,1,0,,,,,,,,0.10,0.29,0.39,0.10,0.39,,,,,,Matches,,,
312,Bruma,2013-2014,18,Galatasaray,,1. Champions Lg,5,4,361,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
313,Bruma,2014-2015,19,Galatasaray,,1. Champions Lg,4,2,206,2.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
314,Bruma,2015-2016,20,Real Sociedad,es ESP,Copa del Rey,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,
315,Bruma,2016-2017,21,Galatasaray,tr TUR,1. Süper Lig,29,29,2463,27.4,11,7,18,11,0,0,6,2,,,,,,,,0.40,0.26,0.66,0.40,0.66,,,,,,Matches,,,
316,Bruma,2017-2018,22,RB Leipzig,de GER,1. Bundesliga,28,16,1611,17.9,4,2,6,4,0,0,0,0,2.2,2.2,3.1,5.4,120,90,145,0.22,0.11,0.34,0.22,0.34,0.13,0.18,0.30,0.13,0.30,Matches,,,
317,Bruma,2018-2019,23,RB Leipzig,de GER,1. Bundesliga,14,6,553,6.1,1,1,2,1,0,1,1,0,1.5,0.7,1.3,2.0,26,35,43,0.16,0.16,0.33,0.16,0.33,0.24,0.22,0.46,0.11,0.33,Matches,,,
318,Bruma,2019-2020,24,PSV Eindhoven,nl NED,1. Eredivisie,18,12,970,10.8,3,3,6,3,0,0,0,0,3.5,3.5,4.2,7.7,67,49,123,0.28,0.28,0.56,0.28,0.56,0.32,0.39,0.72,0.32,0.72,Matches,,,
319,Bruma,2020-2021,25,Olympiacos,,1. Champions Lg,2,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,1,9,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,,,
320,Bruma,2021-2022,26,PSV Eindhoven,,3. Conf Lg,5,0,42,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,5,6,0.00,2.14,2.14,0.00,2.14,0.00,0.12,0.12,0.00,0.12,Matches,,,
321,Bruma,2022-2023,27,Braga,,3. Conf Lg,2,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,,,
322,Bruma,2023-2024,28,Braga,,1. Champions Lg,5,4,371,4.1,2,1,3,2,0,0,0,0,0.7,0.7,0.4,1.1,22,26,47,0.49,0.24,0.73,0.49,0.73,0.17,0.09,0.27,0.17,0.27,Matches,,,
323,Bruma,2024-2025,29,Braga,,2. Europa Lg,5,4,390,4.3,3,0,3,2,1,1,0,0,3.0,2.2,1.8,4.0,19,25,47,0.69,0.00,0.69,0.46,0.46,0.69,0.41,1.09,0.50,0.91,Matches,,,
324,Uros Racic,2015-2016,17,Red Star,rs SRB,1. SuperLiga,1,0,12,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
325,Uros Racic,2016-2017,18,Red Star,rs SRB,1. SuperLiga,8,2,298,3.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.30,0.30,0.00,0.30,,,,,,Matches,,,
326,Uros Racic,2017-2018,19,Red Star,,2. Europa Lg,6,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
327,Uros Racic,2018-2019,20,Valencia,es ESP,Copa del Rey,1,1,68,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
328,Uros Racic,2019-2020,21,Famalicão,pt POR,1. Primeira Liga,33,26,2422,26.9,3,1,4,3,0,0,4,0,1.4,1.4,1.6,3.0,29,134,103,0.11,0.04,0.15,0.11,0.15,0.05,0.06,0.11,0.05,0.11,Matches,,,
329,Uros Racic,2020-2021,22,Valencia,es ESP,Copa del Rey,4,3,268,3.0,1,0,1,1,0,0,0,0,,,,,,,,0.34,0.00,0.34,0.34,0.34,,,,,,Matches,,,
330,Uros Racic,2021-2022,23,Valencia,es ESP,Copa del Rey,6,4,306,3.4,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
331,Uros Racic,2022-2023,24,Braga,,3. Conf Lg,2,1,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,
332,Uros Racic,2023-2024,25,Sassuolo,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
333,Uros Racic,2024-2025,26,West Brom,eng ENG,2. Championship,18,8,829,9.2,0,2,2,0,0,0,2,0,1.4,1.4,0.9,2.4,7,33,25,0.00,0.22,0.22,0.00,0.22,0.16,0.10,0.26,0.16,0.26,Matches,,,
334,Cristian Borja,2017-2018,24,Toluca,mx MEX,1. Liga MX,13,13,1170,13.0,0,2,2,0,0,0,2,0,,,,,,,,0.00,0.15,0.15,0.00,0.15,,,,,,Matches,,,
335,Cristian Borja,2018-2019,25,Sporting CP,,2. Europa Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
336,Cristian Borja,2019-2020,26,Sporting CP,,2. Europa Lg,4,2,204,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,
337,Cristian Borja,2020-2021,27,Braga,,2. Europa Lg,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,,,
338,Cristian Borja,2021-2022,28,Alanyaspor,tr TUR,1. Süper Lig,28,24,2160,24.0,1,0,1,1,0,0,1,0,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Matches,,,
339,Cristian Borja,2022-2023,29,Braga,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
340,Cristian Borja,2023-2024,30,Braga,,1. Champions Lg,6,6,517,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,18,26,34,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches,,,
341,Cristian Borja,2024-2025,31,América,mx MEX,1. Liga MX,12,8,721,8.0,0,1,1,0,0,0,0,0,0.0,0.0,1.2,1.2,22,28,40,0.00,0.12,0.12,0.00,0.12,0.01,0.15,0.15,0.01,0.15,Matches,,,
342,Andre Castro,2010-2011,22,Porto,,2. Europa Lg,1,0,6,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
343,Andre Castro,2011-2012,23,Sporting Gijón,es ESP,1. La Liga,29,26,2129,23.7,2,2,4,2,0,0,7,0,,,,,,,,0.08,0.08,0.17,0.08,0.17,,,,,,Matches,,,
344,Andre Castro,2012-2013,24,Porto,,1. Champions Lg,2,0,11,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
345,Andre Castro,2013-2014,25,Kasımpaşa,tr TUR,1. Süper Lig,33,32,2856,31.7,3,2,5,3,0,0,4,0,,,,,,,,0.09,0.06,0.16,0.09,0.16,,,,,,,,,
