Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 22_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Matches,MP,LgRank,MP,Matches,Matches
Brahim Diaz,9 Seasons,9 Seasons,3 Clubs,,13 Leagues,218,128,10677,118.6,35,28,63,35,0,0,15,0,28.4,28.4,21.7,50.1,369,453,684,0.30,0.24,0.53,0.30,0.53,0.27,0.21,0.48,0.27,0.48,,,,,,,
Brahim Diaz,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Brahim Diaz,Real Madrid (4 Seasons),Real Madrid (4 Seasons),Real Madrid (4 Seasons),,5 Leagues,81,35,3397,37.7,15,13,28,15,0,0,3,0,10.6,10.6,10.3,20.9,137,148,303,0.40,0.34,0.74,0.40,0.74,0.32,0.31,0.62,0.32,0.62,,,,,,,
Brahim Diaz,Milan (3 Seasons),Milan (3 Seasons),Milan (3 Seasons),,5 Leagues,122,89,6862,76.2,18,15,33,18,0,0,12,0,17.3,17.3,11.2,28.5,222,305,352,0.24,0.20,0.43,0.24,0.43,0.24,0.16,0.40,0.24,0.40,,,,,,,
Brahim Diaz,Manchester City (3 Seasons),Manchester City (3 Seasons),Manchester City (3 Seasons),,5 Leagues,15,4,418,4.6,2,0,2,2,0,0,0,0,0.6,0.6,0.2,0.8,10,0,29,0.43,0.00,0.43,0.43,0.43,0.48,0.19,0.68,0.48,0.68,,,,,,,
Brahim Diaz,Manchester City (2 Seasons),Manchester City (2 Seasons),Manchester City (2 Seasons),,1 League,32,30,2577,28.6,11,10,21,9,2,2,0,0,,,,,,,,0.38,0.35,0.73,0.31,0.66,,,,,,,,,,,,
Brahim Diaz,Champions Lg (7 Seasons),Champions Lg (7 Seasons),Champions Lg (7 Seasons),,,31,18,1561,17.3,4,3,7,4,0,0,2,0,5.1,5.1,4.0,9.2,61,65,99,0.23,0.17,0.40,0.23,0.40,0.30,0.24,0.54,0.30,0.54,,,,,,,
Brahim Diaz,La Liga (4 Seasons),La Liga (4 Seasons),La Liga (4 Seasons),,,58,28,2482,27.6,10,9,19,10,0,0,1,0,8.2,8.2,7.7,15.9,110,117,264,0.36,0.33,0.69,0.36,0.69,0.30,0.28,0.58,0.30,0.58,,,,,,,
Brahim Diaz,Serie A (3 Seasons),Serie A (3 Seasons),Serie A (3 Seasons),,,91,67,5008,55.6,13,13,26,13,0,0,9,0,13.5,13.5,9.3,22.8,182,252,289,0.23,0.23,0.47,0.23,0.47,0.24,0.17,0.41,0.24,0.41,,,,,,,
Brahim Diaz,Coppa Italia (3 Seasons),Coppa Italia (3 Seasons),Coppa Italia (3 Seasons),,,7,4,448,5.0,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.20,0.20,0.00,0.20,,,,,,,,,,,,
Brahim Diaz,Copa del Rey (3 Seasons),Copa del Rey (3 Seasons),Copa del Rey (3 Seasons),,,7,2,294,3.3,2,2,4,2,0,0,1,0,,,,,,,,0.61,0.61,1.22,0.61,1.22,,,,,,,,,,,,
Brahim Diaz,EFL Cup (3 Seasons),EFL Cup (3 Seasons),EFL Cup (3 Seasons),,,5,4,294,3.3,2,0,2,2,0,0,0,0,,,,,,,,0.61,0.00,0.61,0.61,0.61,,,,,,,,,,,,
Brahim Diaz,PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),,,32,30,2577,28.6,11,10,21,9,2,2,0,0,,,,,,,,0.38,0.35,0.73,0.31,0.66,,,,,,,,,,,,
Brahim Diaz,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,8,4,393,4.4,3,0,3,3,0,0,1,0,1.2,1.2,0.6,1.8,13,19,17,0.69,0.00,0.69,0.69,0.69,0.27,0.14,0.41,0.27,0.41,,,,,,,
Brahim Diaz,Premier League (1 Season),Premier League (1 Season),Premier League (1 Season),,,5,0,55,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,15,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.79,0.79,0.79,,,,,,,
Brahim Diaz,Supercopa de España (1 Season),Supercopa de España (1 Season),Supercopa de España (1 Season),,,2,0,54,0.6,1,0,1,1,0,0,1,0,,,,,,,,1.67,0.00,1.67,1.67,1.67,,,,,,,,,,,,
Brahim Diaz,Super Cup (1 Season),Super Cup (1 Season),Super Cup (1 Season),,,1,0,8,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Brahim Diaz,FA Cup (1 Season),FA Cup (1 Season),FA Cup (1 Season),,,1,0,2,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Brahim Diaz,Community Shield (1 Season),Community Shield (1 Season),Community Shield (1 Season),,,1,0,15,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Brahim Diaz,Supercoppa (1 Season),Supercoppa (1 Season),Supercoppa (1 Season),,,1,1,63,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Phil Foden,2016-2017,16,Manchester City,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Phil Foden,2017-2018,17,Manchester City,,1. Champions Lg,3,2,194,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,12,12,18,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Phil Foden,2018-2019,18,Manchester City,,1. Champions Lg,4,1,122,1.4,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,5,4,9,0.74,0.00,0.74,0.74,0.74,0.76,0.36,1.12,0.76,1.12,Matches,,,,,,
Phil Foden,2019-2020,19,Manchester City,,1. Champions Lg,5,3,253,2.8,2,2,4,2,0,0,2,1,1.2,1.2,3.0,4.2,8,18,15,0.71,0.71,1.42,0.71,1.42,0.42,1.07,1.49,0.42,1.49,Matches,,,,,,
Phil Foden,2020-2021,20,Manchester City,,1. Champions Lg,13,12,1064,11.8,3,3,6,3,0,0,0,0,3.4,3.4,2.7,6.1,51,41,121,0.25,0.25,0.51,0.25,0.51,0.29,0.23,0.52,0.29,0.52,Matches,,,,,,
Phil Foden,2021-2022,21,Manchester City,,1. Champions Lg,11,8,658,7.3,3,2,5,3,0,0,1,0,3.6,3.6,2.2,5.8,25,20,79,0.41,0.27,0.68,0.41,0.68,0.52,0.31,0.83,0.52,0.83,Matches,,,,,,
Phil Foden,2022-2023,22,Manchester City,,1. Champions Lg,8,3,384,4.3,1,2,3,1,0,0,1,0,1.0,1.0,1.3,2.3,13,22,57,0.23,0.47,0.70,0.23,0.70,0.23,0.31,0.54,0.23,0.54,Matches,,,,,,
Phil Foden,2023-2024,23,Manchester City,,1. Champions Lg,8,7,681,7.6,5,4,9,5,0,0,0,0,3.3,3.3,2.1,5.3,23,53,89,0.66,0.53,1.19,0.66,1.19,0.45,0.28,0.74,0.45,0.74,Matches,,,,,,
Phil Foden,2024-2025,24,Manchester City,,1. Champions Lg,5,4,370,4.1,3,1,4,3,0,0,0,0,1.4,1.4,0.8,2.2,6,33,39,0.73,0.24,0.97,0.73,0.97,0.34,0.20,0.54,0.34,0.54,Matches,,,,,,
Phil Foden,9 Seasons,9 Seasons,1 Club,,6 Leagues,286,192,17874,198.6,89,57,146,89,0,0,12,1,52.6,52.6,40.7,93.3,537,730,1631,0.45,0.29,0.74,0.45,0.74,0.34,0.26,0.59,0.34,0.59,,,,,,,
Phil Foden,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Phil Foden,Manchester City (9 Seasons),Manchester City (9 Seasons),Manchester City (9 Seasons),,6 Leagues,286,192,17874,198.6,89,57,146,89,0,0,12,1,52.6,52.6,40.7,93.3,537,730,1631,0.45,0.29,0.74,0.45,0.74,0.34,0.26,0.59,0.34,0.59,,,,,,,
Phil Foden,Manchester City (1 Season),Manchester City (1 Season),Manchester City (1 Season),,1 League,9,9,810,9.0,6,3,9,6,0,0,1,0,,,,,,,,0.67,0.33,1.00,0.67,1.00,,,,,,,,,,,,
Phil Foden,Champions Lg (9 Seasons),Champions Lg (9 Seasons),Champions Lg (9 Seasons),,,57,40,3726,41.4,18,14,32,18,0,0,4,1,14.9,14.9,12.6,27.5,143,203,427,0.43,0.34,0.77,0.43,0.77,0.37,0.31,0.68,0.37,0.68,,,,,,,
Phil Foden,Premier League (8 Seasons),Premier League (8 Seasons),Premier League (8 Seasons),,,175,115,10448,116.1,54,28,82,54,0,0,5,0,37.6,37.6,28.1,65.8,394,527,1204,0.47,0.24,0.71,0.47,0.71,0.32,0.24,0.57,0.32,0.57,,,,,,,
Phil Foden,EFL Cup (8 Seasons),EFL Cup (8 Seasons),EFL Cup (8 Seasons),,,23,17,1652,18.4,5,7,12,5,0,0,1,0,,,,,,,,0.27,0.38,0.65,0.27,0.65,,,,,,,,,,,,
Phil Foden,FA Cup (7 Seasons),FA Cup (7 Seasons),FA Cup (7 Seasons),,,26,18,1785,19.8,12,7,19,12,0,0,2,0,,,,,,,,0.61,0.35,0.96,0.61,0.96,,,,,,,,,,,,
Phil Foden,Community Shield (4 Seasons),Community Shield (4 Seasons),Community Shield (4 Seasons),,,4,1,173,1.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.52,0.52,0.00,0.52,,,,,,,,,,,,
Phil Foden,PL2 — Div. 1 (1 Season),PL2 — Div. 1 (1 Season),PL2 — Div. 1 (1 Season),,,9,9,810,9.0,6,3,9,6,0,0,1,0,,,,,,,,0.67,0.33,1.00,0.67,1.00,,,,,,,,,,,,
Phil Foden,Super Cup (1 Season),Super Cup (1 Season),Super Cup (1 Season),,,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Lukas Nmecha,2016-2017,17,Manchester City,eng ENG,Jr. PL2 — Div. 1,17,8,821,9.1,9,2,11,6,3,3,1,0,,,,,,,,0.99,0.22,1.21,0.66,0.88,,,,,,Matches,,,,,,
Lukas Nmecha,2017-2018,18,Manchester City,eng ENG,EFL Cup,1,0,33,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lukas Nmecha,2018-2019,19,Preston,eng ENG,2. Championship,41,24,2322,25.8,4,5,9,4,0,0,2,0,6.9,6.9,4.5,11.3,51,38,192,0.16,0.19,0.35,0.16,0.35,0.27,0.17,0.44,0.27,0.44,Matches,,,,,,
Lukas Nmecha,2019-2020,20,Wolfsburg,de GER,1. Bundesliga,6,1,131,1.5,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,7,0,11,0.00,0.00,0.00,0.00,0.00,0.39,0.03,0.42,0.39,0.42,Matches,,,,,,
Lukas Nmecha,2020-2021,21,Anderlecht,be BEL,1. First Division A,31,30,2608,29.0,14,3,17,6,8,10,3,0,17.5,9.5,4.3,13.8,76,63,222,0.48,0.10,0.59,0.21,0.31,0.60,0.15,0.75,0.33,0.48,Matches,,,,,,
Lukas Nmecha,2021-2022,22,Wolfsburg,de GER,1. Bundesliga,25,18,1627,18.1,8,0,8,8,0,0,5,0,8.8,8.8,2.1,10.8,32,25,130,0.44,0.00,0.44,0.44,0.44,0.49,0.11,0.60,0.49,0.60,Matches,,,,,,
Lukas Nmecha,2022-2023,23,Wolfsburg,de GER,1. Bundesliga,16,10,899,10.0,4,0,4,4,0,0,3,0,3.0,3.0,0.5,3.5,15,18,70,0.40,0.00,0.40,0.40,0.40,0.30,0.05,0.35,0.30,0.35,Matches,,,,,,
Lukas Nmecha,2023-2024,24,Wolfsburg,de GER,1. Bundesliga,3,0,42,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,0,1,5,2.14,0.00,2.14,2.14,2.14,0.31,0.05,0.35,0.31,0.35,Matches,,,,,,
Lukas Nmecha,2024-2025,25,Wolfsburg,de GER,1. Bundesliga,5,0,87,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches,,,,,,
Lukas Nmecha,8 Seasons,8 Seasons,5 Clubs,,9 Leagues,163,96,9194,102.2,34,9,43,26,8,10,19,0,39.4,31.5,12.3,43.8,205,164,703,0.33,0.09,0.42,0.25,0.34,0.41,0.13,0.54,0.33,0.46,,,,,,,
Lukas Nmecha,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Lukas Nmecha,Wolfsburg (5 Seasons),Wolfsburg (5 Seasons),Wolfsburg (5 Seasons),,4 Leagues,72,36,3555,39.5,16,1,17,16,0,0,13,0,14.4,14.4,3.0,17.5,66,56,252,0.41,0.03,0.43,0.41,0.43,0.40,0.08,0.49,0.40,0.49,,,,,,,
Lukas Nmecha,Manchester City (2 Seasons),Manchester City (2 Seasons),Manchester City (2 Seasons),,1 League,28,18,1743,19.4,24,3,27,18,6,6,2,0,,,,,,,,1.24,0.15,1.39,0.93,1.08,,,,,,,,,,,,
Lukas Nmecha,Preston (1 Season),Preston (1 Season),Preston (1 Season),,3 Leagues,44,25,2418,26.9,4,5,9,4,0,0,2,0,6.9,6.9,4.5,11.3,51,38,192,0.15,0.19,0.33,0.15,0.33,0.27,0.17,0.44,0.27,0.44,,,,,,,
Lukas Nmecha,Anderlecht (1 Season),Anderlecht (1 Season),Anderlecht (1 Season),,1 League,31,30,2608,29.0,14,3,17,6,8,10,3,0,17.5,9.5,4.3,13.8,76,63,222,0.48,0.10,0.59,0.21,0.31,0.60,0.15,0.75,0.33,0.48,,,,,,,
Lukas Nmecha,Middlesbrough (1 Season),Middlesbrough (1 Season),Middlesbrough (1 Season),,2 Leagues,13,5,564,6.3,0,0,0,0,0,0,1,0,0.7,0.7,0.5,1.2,12,7,37,0.00,0.00,0.00,0.00,0.00,0.13,0.10,0.23,0.13,0.23,,,,,,,
Lukas Nmecha,Manchester City (1 Season),Manchester City (1 Season),Manchester City (1 Season),,2 Leagues,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Lukas Nmecha,Bundesliga (5 Seasons),Bundesliga (5 Seasons),Bundesliga (5 Seasons),,,55,29,2786,31.0,13,0,13,13,0,0,9,0,12.7,12.7,2.6,15.3,55,45,223,0.42,0.00,0.42,0.42,0.42,0.41,0.08,0.49,0.41,0.49,,,,,,,
Lukas Nmecha,DFB-Pokal (5 Seasons),DFB-Pokal (5 Seasons),DFB-Pokal (5 Seasons),,,7,4,326,3.6,1,1,2,1,0,0,1,0,,,,,,,,0.28,0.28,0.55,0.28,0.55,,,,,,,,,,,,
Lukas Nmecha,Championship (2 Seasons),Championship (2 Seasons),Championship (2 Seasons),,,52,28,2794,31.0,4,5,9,4,0,0,3,0,7.5,7.5,5.0,12.5,63,45,229,0.13,0.16,0.29,0.13,0.29,0.24,0.16,0.40,0.24,0.40,,,,,,,
Lukas Nmecha,PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),,,28,18,1743,19.4,24,3,27,18,6,6,2,0,,,,,,,,1.24,0.15,1.39,0.93,1.08,,,,,,,,,,,,
Lukas Nmecha,FA Cup (2 Seasons),FA Cup (2 Seasons),FA Cup (2 Seasons),,,3,2,165,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Lukas Nmecha,EFL Cup (2 Seasons),EFL Cup (2 Seasons),EFL Cup (2 Seasons),,,3,0,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Lukas Nmecha,First Division A (1 Season),First Division A (1 Season),First Division A (1 Season),,,31,30,2608,29.0,14,3,17,6,8,10,3,0,17.5,9.5,4.3,13.8,76,63,222,0.48,0.10,0.59,0.21,0.31,0.60,0.15,0.75,0.33,0.48,,,,,,,
Lukas Nmecha,Champions Lg (1 Season),Champions Lg (1 Season),Champions Lg (1 Season),,,5,3,324,3.6,2,0,2,2,0,0,3,0,1.4,1.4,0.4,1.8,6,10,15,0.56,0.00,0.56,0.56,0.56,0.40,0.11,0.51,0.40,0.51,,,,,,,
Lukas Nmecha,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,5,0,119,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,1,14,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,,,,,,,
Lukas Nmecha,Premier League (1 Season),Premier League (1 Season),Premier League (1 Season),,,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Tosin Adarabioyo,2015-2016,17,Manchester City,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Tosin Adarabioyo,2016-2017,18,Manchester City,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tosin Adarabioyo,2017-2018,19,Manchester City,,1. Champions Lg,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Tosin Adarabioyo,2018-2019,20,West Brom,eng ENG,2. Championship,29,21,2031,22.6,0,2,2,0,0,0,3,0,1.6,1.6,0.6,2.2,21,69,27,0.00,0.09,0.09,0.00,0.09,0.07,0.03,0.10,0.07,0.10,Matches,,,,,,
Tosin Adarabioyo,2019-2020,21,Blackburn,eng ENG,2. Championship,34,33,2966,33.0,3,1,4,3,0,0,0,0,1.4,1.4,0.2,1.6,11,69,7,0.09,0.03,0.12,0.09,0.12,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,
Tosin Adarabioyo,2020-2021,22,Fulham,eng ENG,FA Cup,1,1,81,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tosin Adarabioyo,2021-2022,23,Fulham,eng ENG,2. Championship,41,41,3684,40.9,2,2,4,2,0,0,3,1,2.3,2.3,1.2,3.5,25,152,1,0.05,0.05,0.10,0.05,0.10,0.06,0.03,0.08,0.06,0.08,Matches,,,,,,
Tosin Adarabioyo,2022-2023,24,Fulham,eng ENG,FA Cup,4,4,360,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tosin Adarabioyo,2023-2024,25,Fulham,eng ENG,EFL Cup,3,3,300,3.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tosin Adarabioyo,2024-2025,26,Chelsea,,3. Conf Lg,4,4,360,4.0,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.8,0,20,0,0.25,0.00,0.25,0.25,0.25,0.11,0.08,0.19,0.11,0.19,Matches,,,,,,
Tosin Adarabioyo,10 Seasons,10 Seasons,5 Clubs,,6 Leagues,220,201,18379,204.2,9,5,14,9,0,0,14,1,8.6,8.6,3.1,11.8,88,556,46,0.04,0.02,0.07,0.04,0.07,0.05,0.02,0.07,0.05,0.07,,,,,,,
Tosin Adarabioyo,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Tosin Adarabioyo,Fulham (4 Seasons),Fulham (4 Seasons),Fulham (4 Seasons),,4 Leagues,132,126,11438,127.1,5,2,7,5,0,0,10,1,4.8,4.8,2.0,6.9,56,384,12,0.04,0.02,0.06,0.04,0.06,0.04,0.02,0.06,0.04,0.06,,,,,,,
Tosin Adarabioyo,Manchester City (3 Seasons),Manchester City (3 Seasons),Manchester City (3 Seasons),,4 Leagues,7,5,481,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Tosin Adarabioyo,Manchester City (2 Seasons),Manchester City (2 Seasons),Manchester City (2 Seasons),,1 League,27,27,2430,27.0,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.04,0.04,0.00,0.04,,,,,,,,,,,,
Tosin Adarabioyo,West Brom (1 Season),West Brom (1 Season),West Brom (1 Season),,3 Leagues,35,27,2601,28.9,0,2,2,0,0,0,3,0,1.6,1.6,0.6,2.2,21,69,27,0.00,0.07,0.07,0.00,0.07,0.07,0.03,0.10,0.07,0.10,,,,,,,
Tosin Adarabioyo,Blackburn (1 Season),Blackburn (1 Season),Blackburn (1 Season),,2 Leagues,35,34,3056,34.0,3,1,4,3,0,0,0,0,1.4,1.4,0.2,1.6,11,69,7,0.09,0.03,0.12,0.09,0.12,0.04,0.01,0.05,0.04,0.05,,,,,,,
Tosin Adarabioyo,Chelsea (1 Season),Chelsea (1 Season),Chelsea (1 Season),,3 Leagues,11,9,803,8.9,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,0,27,0,0.11,0.00,0.11,0.11,0.11,0.09,0.04,0.14,0.09,0.14,,,,,,,
Tosin Adarabioyo,FA Cup (8 Seasons),FA Cup (8 Seasons),FA Cup (8 Seasons),,,14,13,1241,13.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Tosin Adarabioyo,Premier League (6 Seasons),Premier League (6 Seasons),Premier League (6 Seasons),,,84,78,7008,77.9,3,0,3,3,0,0,8,0,2.9,2.9,0.8,3.7,31,239,11,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,,,,,,,
Tosin Adarabioyo,EFL Cup (6 Seasons),EFL Cup (6 Seasons),EFL Cup (6 Seasons),,,11,9,908,10.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Tosin Adarabioyo,Championship (3 Seasons),Championship (3 Seasons),Championship (3 Seasons),,,104,95,8681,96.5,5,5,10,5,0,0,6,1,5.3,5.3,2.0,7.3,57,290,35,0.05,0.05,0.10,0.05,0.10,0.05,0.02,0.08,0.05,0.08,,,,,,,
Tosin Adarabioyo,Champions Lg (3 Seasons),Champions Lg (3 Seasons),Champions Lg (3 Seasons),,,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Tosin Adarabioyo,PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),PL2 — Div. 1 (2 Seasons),,,27,27,2430,27.0,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.04,0.04,0.00,0.04,,,,,,,,,,,,
Tosin Adarabioyo,Conf Lg (1 Season),Conf Lg (1 Season),Conf Lg (1 Season),,,4,4,360,4.0,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.8,0,20,0,0.25,0.00,0.25,0.25,0.25,0.11,0.08,0.19,0.11,0.19,,,,,,,
Rodrigo Bentancur,2015,17,Boca Juniors,,1. Libertadores,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Rodrigo Bentancur,2016,18,Boca Juniors,,1. Libertadores,5,1,132,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Bentancur,2016-2017,19,Boca Juniors,ar ARG,1. Primera Div,22,20,1837,20.4,0,3,3,0,0,0,3,0,0.0,0.0,0.0,0.0,54,113,31,0.00,0.15,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Rodrigo Bentancur,2017-2018,20,Juventus,,1. Champions Lg,5,3,291,3.2,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,5,14,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,,,,
Rodrigo Bentancur,2018-2019,21,Juventus,,1. Champions Lg,7,6,551,6.1,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,15,33,20,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches,,,,,,
Rodrigo Bentancur,2019-2020,22,Juventus,,1. Champions Lg,7,4,421,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,6,26,28,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07,Matches,,,,,,
Rodrigo Bentancur,2020-2021,23,Juventus,,1. Champions Lg,7,5,472,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,4,40,6,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.09,0.03,0.09,Matches,,,,,,
Rodrigo Bentancur,2021-2022,24,Juventus,,1. Champions Lg,5,5,378,4.2,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,8,14,11,0.00,0.24,0.24,0.00,0.24,0.01,0.13,0.14,0.01,0.14,Matches,,,,,,
Rodrigo Bentancur,2022-2023,25,Tottenham,,1. Champions Lg,6,6,503,5.6,1,0,1,1,0,0,2,0,0.4,0.4,0.3,0.7,11,51,7,0.18,0.00,0.18,0.18,0.18,0.07,0.05,0.12,0.07,0.12,Matches,,,,,,
Rodrigo Bentancur,2023-2024,26,Tottenham,eng ENG,FA Cup,2,2,154,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Bentancur,2024-2025,27,Tottenham,eng ENG,EFL Cup,2,2,180,2.0,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.50,0.50,0.00,0.50,,,,,,Matches,,,,,,
