Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Playing Time
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,Matches,Matches,MP
Lorenzo Pirola,2024-2025,22,Olympiacos,,2. Europa Lg,6,3,340,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,2,17,0,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.12,0.04,0.12,Matches,,,,,,
Filip Stankovic,2020-2021,18,Inter,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1st,0,Matches,,,
Filip Stankovic,2021-2022,19,Volendam,nl NED,2. Eerste Divisie,,28,2430,26.1,0,0,0,0,0,0,1,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,2nd,28,Matches,,,
Filip Stankovic,2022-2023,20,Volendam,nl NED,1. Eredivisie,,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14th,33,Matches,,,
Filip Stankovic,2023-2024,21,Sampdoria,it ITA,2. Serie B,,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7th,37,Matches,,,
Filip Stankovic,2024-2025,22,Venezia,it ITA,1. Serie A,,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,20th,8,Matches,,,
David Wieser,2020-2021,18,Inter,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
David Wieser,2024-2025,22,Mantova,it ITA,Coppa Italia,2,1,98,1.1,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.92,0.92,0.00,0.92,,,,,,Matches,,,,,,
Gianluigi Donnarumma,2020-2021,21,Milan,it ITA,Coppa Italia,0,0,,0.0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gianluigi Donnarumma,2021-2022,22,Paris S-G,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Gianluigi Donnarumma,2022-2023,23,Paris S-G,,1. Champions Lg,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Gianluigi Donnarumma,2023-2024,24,Paris S-G,,1. Champions Lg,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Gianluigi Donnarumma,2024-2025,25,Paris S-G,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Theo Hernandez,2020-2021,22,Milan,it ITA,Coppa Italia,2,1,149,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Theo Hernandez,2021-2022,23,Milan,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,20,18,22,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches,,,,,,
Theo Hernandez,2022-2023,24,Milan,,1. Champions Lg,11,11,945,10.5,0,1,1,0,0,0,2,0,0.5,0.5,1.6,2.1,31,46,38,0.00,0.10,0.10,0.00,0.10,0.05,0.15,0.20,0.05,0.20,Matches,,,,,,
Theo Hernandez,2023-2024,25,Milan,,1. Champions Lg,6,6,540,6.0,0,1,1,0,0,0,0,0,0.8,0.8,0.9,1.7,19,25,21,0.00,0.17,0.17,0.00,0.17,0.13,0.15,0.28,0.13,0.28,Matches,,,,,,
Theo Hernandez,2024-2025,26,Milan,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.2,16,31,29,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.19,0.11,0.19,Matches,,,,,,
Davide Calabria,2020-2021,23,Milan,it ITA,Coppa Italia,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Davide Calabria,2021-2022,24,Milan,,1. Champions Lg,4,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,,,,,,
Davide Calabria,2022-2023,25,Milan,,1. Champions Lg,6,6,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.3,8.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
Davide Calabria,2023-2024,26,Milan,,1. Champions Lg,6,5,428.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.0,1.3,2.0,16.0,14.0,0.0,0.21,0.21,0.0,0.21,0.04,0.22,0.26,0.04,0.26,Matches,,,,,,
Davide Calabria,2024-2025,27,Milan,,1. Champions Lg,4,3,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,3.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.17,0.03,0.17,Matches,,,,,,
Hakan Calhanoglu,2020-2021,26,Milan,it ITA,Coppa Italia,1,0,75,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Hakan Calhanoglu,2021-2022,27,Inter,,1. Champions Lg,6,5,416,4.6,0,0,0,0,0,0,0,0,0.3,0.3,1.6,1.8,9,34,21,0.00,0.00,0.00,0.00,0.00,0.06,0.34,0.40,0.06,0.40,Matches,,,,,,
Hakan Calhanoglu,2022-2023,28,Inter,,1. Champions Lg,12,9,804,8.9,1,2,3,1,0,0,1,0,0.4,0.4,1.3,1.8,10,38,27,0.11,0.22,0.34,0.11,0.34,0.05,0.15,0.20,0.05,0.20,Matches,,,,,,
Hakan Calhanoglu,2023-2024,29,Inter,,1. Champions Lg,6,6,509,5.7,1,0,1,0,1,1,2,0,1.1,0.4,1.5,1.8,9,31,11,0.18,0.00,0.18,0.00,0.00,0.22,0.28,0.49,0.07,0.35,Matches,,,,,,
Hakan Calhanoglu,2024-2025,30,Inter,,1. Champions Lg,5,5,360,4.0,2,0,2,1,1,1,1,0,1.1,0.3,0.4,0.7,3,20,2,0.50,0.00,0.50,0.25,0.25,0.27,0.11,0.38,0.07,0.18,Matches,,,,,,
Alexis Saelemaekers,2020-2021,21,Milan,it ITA,Coppa Italia,1,1,84,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alexis Saelemaekers,2021-2022,22,Milan,,1. Champions Lg,6,5,443,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,15,10,22,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,Matches,,,,,,
Alexis Saelemaekers,2022-2023,23,Milan,,1. Champions Lg,8,4,371,4.1,2,0,2,2,0,0,1,0,0.5,0.5,0.3,0.8,13,9,26,0.49,0.00,0.49,0.49,0.49,0.12,0.08,0.20,0.12,0.20,Matches,,,,,,
Alexis Saelemaekers,2023-2024,24,Bologna,it ITA,Coppa Italia,2,2,204,2.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alexis Saelemaekers,2024-2025,25,Roma,,2. Europa Lg,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,5,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,,,,,,
Rafael Leao,2020-2021,21,Milan,it ITA,Coppa Italia,2,2,204,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rafael Leao,2021-2022,22,Milan,,1. Champions Lg,4,4,291,3.2,1,1,2,1,0,0,1,0,0.0,0.0,0.5,0.6,10,3,11,0.31,0.31,0.62,0.31,0.62,0.01,0.16,0.17,0.01,0.17,Matches,,,,,,
Rafael Leao,2022-2023,23,Milan,,1. Champions Lg,11,11,907,10.1,1,4,5,1,0,0,0,0,1.6,1.6,2.7,4.2,40,24,67,0.10,0.40,0.50,0.10,0.50,0.16,0.26,0.42,0.16,0.42,Matches,,,,,,
Rafael Leao,2023-2024,24,Milan,,1. Champions Lg,5,5,441,4.9,1,0,1,1,0,0,1,0,1.1,1.1,1.2,2.3,25,11,38,0.20,0.00,0.20,0.20,0.20,0.22,0.25,0.47,0.22,0.47,Matches,,,,,,
Rafael Leao,2024-2025,25,Milan,,1. Champions Lg,6,5,450,5.0,2,1,3,2,0,0,1,0,1.4,1.4,1.2,2.6,21,20,61,0.40,0.20,0.60,0.40,0.60,0.28,0.23,0.51,0.28,0.51,Matches,,,,,,
Alessio Romagnoli,2020-2021,25,Milan,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alessio Romagnoli,2021-2022,26,Milan,,1. Champions Lg,5,4,393,4.4,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.1,0,6,1,0.00,0.23,0.23,0.00,0.23,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,
Alessio Romagnoli,2022-2023,27,Lazio,,3. Conf Lg,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Alessio Romagnoli,2023-2024,28,Lazio,,1. Champions Lg,6,6,540,6.0,0,1,1,0,0,0,2,0,0.7,0.7,0.4,1.1,0,14,1,0.00,0.17,0.17,0.00,0.17,0.12,0.06,0.18,0.12,0.18,Matches,,,,,,
Alessio Romagnoli,2024-2025,29,Lazio,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ante Rebic,2020-2021,26,Milan,it ITA,Coppa Italia,1,0,31,0.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ante Rebic,2021-2022,27,Milan,,1. Champions Lg,2,2,115,1.3,1,0,1,1,0,0,1,0,1.0,1.0,0.5,1.5,4,1,4,0.78,0.00,0.78,0.78,0.78,0.76,0.41,1.17,0.76,1.17,Matches,,,,,,
Ante Rebic,2022-2023,28,Milan,,1. Champions Lg,7,2,249,2.8,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,10,16,27,0.00,0.00,0.00,0.00,0.00,0.29,0.16,0.44,0.29,0.44,Matches,,,,,,
Ante Rebic,2023-2024,29,Beşiktaş,,3. Conf Lg,3,1,102,1.1,0,1,1,0,0,0,1,0,0.4,0.4,0.2,0.5,6,4,18,0.00,0.88,0.88,0.00,0.88,0.33,0.14,0.47,0.33,0.47,Matches,,,,,,
Ante Rebic,2024-2025,30,Lecce,it ITA,Coppa Italia,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Zlatan Ibrahimovic,2020-2021,38,Milan,it ITA,Coppa Italia,2,2,102,1.1,1,0,1,1,0,0,2,1,,,,,,,,0.88,0.00,0.88,0.88,0.88,,,,,,Matches,,,,,,
Zlatan Ibrahimovic,2021-2022,39,Milan,,1. Champions Lg,4,1,163,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,4,12,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,,,,,,
Zlatan Ibrahimovic,2022-2023,40,Milan,it ITA,1. Serie A,4,1,146,1.6,1,0,1,0,1,1,0,0,1.2,0.4,0.2,0.6,0,4,10,0.62,0.00,0.62,0.00,0.00,0.72,0.11,0.84,0.24,0.35,Matches,,,,,,
Sandro Tonali,2020-2021,20,Milan,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sandro Tonali,2021-2022,21,Milan,,1. Champions Lg,6,4,331,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10,13,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,
Sandro Tonali,2022-2023,22,Milan,,1. Champions Lg,12,12,1051,11.7,0,2,2,0,0,0,3,0,0.6,0.6,2.9,3.5,18,40,30,0.00,0.17,0.17,0.00,0.17,0.05,0.25,0.30,0.05,0.30,Matches,,,,,,
Sandro Tonali,2023-2024,23,Newcastle Utd,,1. Champions Lg,3,2,161,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,6,10,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches,,,,,,
Sandro Tonali,2024-2025,24,Newcastle Utd,eng ENG,EFL Cup,2,2,150,1.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.60,0.60,0.00,0.60,,,,,,Matches,,,,,,
Ismael Bennacer,2020-2021,22,Milan,,2. Europa Lg,6,3,292,3.2,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,1,24,6,0.00,0.31,0.31,0.00,0.31,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,
Ismael Bennacer,2021-2022,23,Milan,,1. Champions Lg,6,4,375,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,11,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,
Ismael Bennacer,2022-2023,24,Milan,,1. Champions Lg,10,9,585,6.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.7,9,31,9,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.11,0.07,0.11,Matches,,,,,,
Ismael Bennacer,2023-2024,25,Milan,,2. Europa Lg,5,3,183,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,15,7,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.11,0.22,Matches,,,,,,
Ismael Bennacer,2024-2025,26,Milan,it ITA,1. Serie A,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,,,,,,
Fikayo Tomori,2020-2021,22,Chelsea,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Fikayo Tomori,2021-2022,23,Milan,,1. Champions Lg,5,5,417,4.6,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,0,6,0,0.22,0.00,0.22,0.22,0.22,0.16,0.00,0.16,0.16,0.16,Matches,,,,,,
Fikayo Tomori,2022-2023,24,Milan,,1. Champions Lg,10,10,827,9.2,0,0,0,0,0,0,4,1,0.1,0.1,0.4,0.4,10,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,,,,,,
Fikayo Tomori,2023-2024,25,Milan,,1. Champions Lg,6,6,539,6.0,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,1,20,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,,,,,,
Fikayo Tomori,2024-2025,26,Milan,,1. Champions Lg,5,5,443,4.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,3,29,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,
Brahim Diaz,2020-2021,20,Milan,it ITA,Coppa Italia,2,2,164,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Brahim Diaz,2021-2022,21,Milan,,1. Champions Lg,5,5,348,3.9,1,1,2,1,0,0,1,0,1.1,1.1,0.7,1.8,11,17,13,0.26,0.26,0.52,0.26,0.52,0.28,0.17,0.45,0.28,0.45,Matches,,,,,,
Brahim Diaz,2022-2023,22,Milan,,1. Champions Lg,10,8,602,6.7,1,0,1,1,0,0,1,0,1.6,1.6,0.6,2.1,16,17,33,0.15,0.00,0.15,0.15,0.15,0.23,0.09,0.32,0.23,0.32,Matches,,,,,,
Brahim Diaz,2023-2024,23,Real Madrid,,1. Champions Lg,9,3,323,3.6,2,1,3,2,0,0,0,0,1.5,1.5,1.7,3.2,17,18,29,0.56,0.28,0.84,0.56,0.84,0.47,0.52,0.99,0.47,0.99,Matches,,,,,,
Brahim Diaz,2024-2025,24,Real Madrid,,1. Champions Lg,3,2,218,2.4,0,1,1,0,0,0,0,0,0.8,0.8,0.9,1.7,9,11,9,0.00,0.41,0.41,0.00,0.41,0.34,0.36,0.71,0.34,0.71,Matches,,,,,,
Diogo Dalot,2020-2021,21,Milan,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diogo Dalot,2021-2022,22,Manchester Utd,,1. Champions Lg,3,2,234,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,19,6,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10,Matches,,,,,,
Diogo Dalot,2022-2023,23,Manchester Utd,eng ENG,EFL Cup,3,3,168,1.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diogo Dalot,2023-2024,24,Manchester Utd,,1. Champions Lg,6,5,463,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,16,8,25,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,,,,,,
Diogo Dalot,2024-2025,25,Manchester Utd,eng ENG,EFL Cup,2,2,152,1.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.59,0.59,0.00,0.59,,,,,,Matches,,,,,,
Pierre Kalulu,2020-2021,20,Milan,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pierre Kalulu,2021-2022,21,Milan,,1. Champions Lg,5,2,215,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,6,6,9,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,
Pierre Kalulu,2022-2023,22,Milan,,1. Champions Lg,10,8,751,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,13,35,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches,,,,,,
Pierre Kalulu,2023-2024,23,Milan,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Pierre Kalulu,2024-2025,24,Juventus,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,18,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Matteo Gabbia,2020-2021,20,Milan,,2. Europa Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Matteo Gabbia,2021-2022,21,Milan,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Matteo Gabbia,2022-2023,22,Milan,,1. Champions Lg,4,2,211,2.3,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,7,0,0.43,0.00,0.43,0.43,0.43,0.16,0.00,0.16,0.16,0.16,Matches,,,,,,
Matteo Gabbia,2023-2024,23,Villarreal,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Matteo Gabbia,2024-2025,24,Milan,,1. Champions Lg,4,3,269,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,13,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches,,,,,,
Soualiho Meite,2020-2021,26,Torino,it ITA,Coppa Italia,2,1,116,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Soualiho Meite,2021-2022,27,Benfica,,1. Champions Lg,3,1,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Soualiho Meite,2022-2023,28,Cremonese,it ITA,Coppa Italia,4,4,390,4.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Soualiho Meite,2023-2024,29,PAOK,,3. Conf Lg,7,7,581,6.5,0,1,1,0,0,0,1,1,0.3,0.3,0.8,1.1,7,20,8,0.00,0.15,0.15,0.00,0.15,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,
Jens Petter Hauge,2020-2021,20,Milan,it ITA,Coppa Italia,1,0,75,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jens Petter Hauge,2021-2022,21,Eint Frankfurt,de GER,1. Bundesliga,26,9,1040,11.6,2,2,4,2,0,0,4,0,2.0,2.0,0.8,2.8,21,35,78,0.17,0.17,0.35,0.17,0.35,0.18,0.07,0.24,0.18,0.24,Matches,,,,,,
Jens Petter Hauge,2022-2023,22,Gent,,3. Conf Lg,6,3,268,3.0,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.3,9,5,39,0.00,0.34,0.34,0.00,0.34,0.09,0.36,0.45,0.09,0.45,Matches,,,,,,
Jens Petter Hauge,2023-2024,23,Eint Frankfurt,de GER,1. Bundesliga,10,0,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,7,6,15,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches,,,,,,
Jens Petter Hauge,2024-2025,24,Bodø/Glimt,,2. Europa Lg,6,6,539,6.0,2,1,3,2,0,0,0,0,1.4,1.4,1.4,2.9,31,32,66,0.33,0.17,0.50,0.33,0.50,0.24,0.24,0.48,0.24,0.48,Matches,,,,,,
Mario Mandzukic,2020-2021,34,Milan,,2. Europa Lg,1,1,81,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,2,3,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33,Matches,,,,,,
Lorenzo Colombo,2020-2021,18,Milan,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Lorenzo Colombo,2021-2022,19,SPAL,it ITA,Coppa Italia,1,1,60,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo Colombo,2022-2023,20,Lecce,it ITA,Coppa Italia,1,0,53,0.6,1,0,1,1,0,0,0,0,,,,,,,,1.70,0.00,1.70,1.70,1.70,,,,,,Matches,,,,,,
Lorenzo Colombo,2023-2024,21,Monza,it ITA,1. Serie A,25,16,1359,15.1,4,1,5,4,0,0,3,0,3.6,3.6,0.6,4.2,16,24,75,0.26,0.07,0.33,0.26,0.33,0.24,0.04,0.28,0.24,0.28,Matches,,,,,,
Lorenzo Colombo,2024-2025,22,Empoli,it ITA,Coppa Italia,3,1,145,1.6,1,0,1,1,0,0,0,0,,,,,,,,0.62,0.00,0.62,0.62,0.62,,,,,,Matches,,,,,,
Ciprian Tatarusanu,2020-2021,34,Milan,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ciprian Tatarusanu,2021-2022,35,Milan,,1. Champions Lg,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Ciprian Tatarusanu,2022-2023,36,Milan,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Ciprian Tatarusanu,2023-2024,37,Abha,sa KSA,1. Pro League,33,33,2970,33.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mateo Musacchio,2020-2021,29,Lazio,,1. Champions Lg,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Leo Duarte,2020-2021,24,Milan,,2. Europa Lg,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Leo Duarte,2021-2022,25,Başakşehir,tr TUR,1. Süper Lig,33,31,2872,31.9,0,0,0,0,0,0,7,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Leo Duarte,2022-2023,26,Başakşehir,,3. Conf Lg,5,5,450,5.0,0,1,1,0,0,0,0,0,0.4,0.4,0.0,0.4,1,12,0,0.00,0.20,0.20,0.00,0.20,0.07,0.00,0.07,0.07,0.07,Matches,,,,,,
Leo Duarte,2023-2024,27,Başakşehir,tr TUR,1. Süper Lig,30,30,2700,30.0,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.03,0.03,0.00,0.03,,,,,,Matches,,,,,,
