Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Pepe,2022-2023,39,Porto,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Pepe,2023-2024,40,Porto,,1. Champions Lg,7,7,660,7.3,2,0,2,2,0,0,1,0,0.1,0.1,0.1,0.3,6,31,0,0.27,0.00,0.27,0.27,0.27,0.02,0.02,0.04,0.02,0.04,Matches,,,,,,
Moussa Marega,2020-2021,29,Porto,,1. Champions Lg,9,9,742,8.2,2,1,3,2,0,0,1,0,2.9,2.9,0.5,3.4,8,9,30,0.24,0.12,0.36,0.24,0.36,0.35,0.06,0.41,0.35,0.41,Matches,,,,,,
Moussa Marega,2021-2022,30,Al-Hilal,sa KSA,1. Pro League,27,23,2040,22.7,13,2,15,13,0,0,1,0,,,,,,,,0.57,0.09,0.66,0.57,0.66,,,,,,Matches,,,,,,
Moussa Marega,2022-2023,31,Al-Hilal,sa KSA,1. Pro League,22,17,1456,16.2,5,0,5,5,0,0,3,0,,,,,,,,0.31,0.00,0.31,0.31,0.31,,,,,,Matches,,,,,,
Marko Grujic,2020-2021,24,Porto,,1. Champions Lg,,4,387,4.3,0,0,0,0,0,0,3,1,0.3,0.3,0.1,0.4,3,20,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches,,,,8,,
Marko Grujic,2021-2022,25,Porto,,1. Champions Lg,,3,320,3.6,0,1,1,0,0,0,1,0,0.7,0.7,0.4,1.1,6,14,4,0.00,0.28,0.28,0.00,0.28,0.19,0.12,0.31,0.19,0.31,Matches,,,,6,,
Marko Grujic,2022-2023,26,Porto,,1. Champions Lg,,3,278,3.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,2,19,3,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23,Matches,,,,4,,
Marko Grujic,2023-2024,27,Porto,,1. Champions Lg,,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,3,,
Marko Grujic,2024-2025,28,Porto,,2. Europa Lg,,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,,2,,
Eulanio Angelo Chipela Gomes,2020-2021,26,Porto,,1. Champions Lg,4,1,139,1.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,4,1,9,0.00,0.65,0.65,0.00,0.65,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Eulanio Angelo Chipela Gomes,2021-2022,27,Porto,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Eulanio Angelo Chipela Gomes,2022-2023,28,Santa Clara,pt POR,1. Primeira Liga,11,5,575,6.4,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,15,15,23,0.00,0.16,0.16,0.00,0.16,0.01,0.12,0.13,0.01,0.13,Matches,,,,,,
Eulanio Angelo Chipela Gomes,2023-2024,29,Estrela,pt POR,1. Primeira Liga,12,6,581,6.5,0,1,1,0,0,0,2,0,0.1,0.1,0.8,1.0,16,20,31,0.00,0.15,0.15,0.00,0.15,0.02,0.13,0.15,0.02,0.15,Matches,,,,,,
Eulanio Angelo Chipela Gomes,2024-2025,30,Samsunspor,tr TUR,1. Süper Lig,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Toni Martinez,2020-2021,23,Porto,,1. Champions Lg,,1,103,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,,,,3,,
Toni Martinez,2021-2022,24,Porto,,1. Champions Lg,,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,6,,
Toni Martinez,2022-2023,25,Porto,,1. Champions Lg,,0,113,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,4,1,10,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.43,0.32,0.43,Matches,,,,7,,
Toni Martinez,2023-2024,26,Porto,,1. Champions Lg,,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,2,,
Toni Martinez,2024-2025,27,Alavés,es ESP,Copa del Rey,,1,101,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,2,,
Malang Sarr,2020-2021,21,Porto,,1. Champions Lg,6,4,420,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Malang Sarr,2021-2022,22,Chelsea,,1. Champions Lg,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Malang Sarr,2022-2023,23,Monaco,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Malang Sarr,2024-2025,25,Lens,fr FRA,1. Ligue 1,4,2,204,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Evanilson,2020-2021,20,Porto,,1. Champions Lg,5,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Evanilson,2021-2022,21,Porto,,1. Champions Lg,4,4,310,3.4,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,5,2,18,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.23,0.20,0.23,Matches,,,,,,
Evanilson,2022-2023,22,Porto,,1. Champions Lg,8,6,513,5.7,1,1,2,1,0,0,0,0,0.9,0.9,1.0,1.9,3,8,22,0.18,0.18,0.35,0.18,0.35,0.15,0.18,0.33,0.15,0.33,Matches,,,,,,
Evanilson,2023-2024,23,Porto,,1. Champions Lg,7,5,488,5.4,4,1,5,3,1,1,0,0,1.7,1.0,1.2,2.2,10,10,28,0.74,0.18,0.92,0.55,0.74,0.32,0.23,0.55,0.18,0.40,Matches,,,,,,
Evanilson,2024-2025,24,Bournemouth,eng ENG,EFL Cup,1,0,45,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Joao Mario Lopes,2020-2021,20,Porto,,1. Champions Lg,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,2,7,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.08,0.03,0.08,Matches,,,,,,
Joao Mario Lopes,2021-2022,21,Porto,,1. Champions Lg,4,4,350,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,10,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,,,,,,
Joao Mario Lopes,2022-2023,22,Porto,,1. Champions Lg,5,4,270,3.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,11,7,9,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches,,,,,,
Joao Mario Lopes,2023-2024,23,Porto,,1. Champions Lg,8,7,592,6.6,0,1,1,0,0,0,2,0,0.1,0.1,1.1,1.2,25,28,32,0.0,0.15,0.15,0.0,0.15,0.01,0.17,0.18,0.01,0.18,Matches,,,,,,
Joao Mario Lopes,2024-2025,24,Porto,,2. Europa Lg,4,3,242,2.7,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,12,19,23,0.0,0.37,0.37,0.0,0.37,0.06,0.12,0.18,0.06,0.18,Matches,,,,,,
Danilo Pereira,2020-2021,28,Paris S-G,,1. Champions Lg,12,8,785,8.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Danilo Pereira,2021-2022,29,Paris S-G,,1. Champions Lg,7,3,362,4.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,3,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Danilo Pereira,2022-2023,30,Paris S-G,,1. Champions Lg,7,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,19,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Danilo Pereira,2023-2024,31,Paris S-G,,1. Champions Lg,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches,,,,,,
Danilo Pereira,2024-2025,32,Al-Ittihad,sa KSA,1. Saudi Professional League,6,5,458,5.1,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alex Telles,2020-2021,27,Manchester Utd,,1. Champions Lg,4,4,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,6,3,18,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches,,,,,,
Alex Telles,2021-2022,28,Manchester Utd,,1. Champions Lg,4,3,292,3.2,1,0,1,1,0,0,2,0,0.0,0.0,0.3,0.4,7,17,21,0.31,0.00,0.31,0.31,0.31,0.01,0.10,0.11,0.01,0.11,Matches,,,,,,
Alex Telles,2022-2023,29,Sevilla,,1. Champions Lg,6,4,391,4.3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,10,7,34,0.00,0.23,0.23,0.00,0.23,0.04,0.08,0.12,0.04,0.12,Matches,,,,,,
Alex Telles,2023-2024,30,Al-Nassr,sa KSA,1. Pro League,27,26,2168,24.1,2,4,6,2,0,0,4,0,,,,,,,,0.08,0.17,0.25,0.08,0.25,,,,,,Matches,,,,,,
Alex Telles,2024-2025,31,Al-Nassr,sa KSA,1. Saudi Professional League,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Felipe Anderson,2020-2021,27,Porto,,1. Champions Lg,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,,,,,,
Felipe Anderson,2021-2022,28,Lazio,it ITA,Coppa Italia,2,2,151,1.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Felipe Anderson,2022-2023,29,Lazio,,3. Conf Lg,4,4,338,3.8,1,1,2,1,0,0,0,0,0.6,0.6,0.4,1.0,15,12,28,0.27,0.27,0.53,0.27,0.53,0.16,0.10,0.26,0.16,0.26,Matches,,,,,,
Felipe Anderson,2023-2024,30,Lazio,,1. Champions Lg,8,7,542,6.0,0,1,1,0,0,0,0,0,0.6,0.6,1.3,1.9,15,26,54,0.00,0.17,0.17,0.00,0.17,0.11,0.21,0.32,0.11,0.32,Matches,,,,,,
Diogo Costa,2020-2021,20,Porto,,1. Champions Lg,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,
Diogo Costa,2021-2022,21,Porto,,1. Champions Lg,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,
Diogo Costa,2022-2023,22,Porto,,1. Champions Lg,8,8,720.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.02,0.02,0.0,0.02,Matches,,,,,,
Diogo Costa,2023-2024,23,Porto,,1. Champions Lg,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,
Diogo Costa,2024-2025,24,Porto,,2. Europa Lg,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,
Ze Luis,2020-2021,29,Loko Moscow,,1. Champions Lg,5,4,381,4.2,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,10,9,16,0.00,0.24,0.24,0.00,0.24,0.06,0.12,0.18,0.06,0.18,Matches,,,,,,
Ze Luis,2021-2022,30,Loko Moscow,ru RUS,1. Premier League,3,1,109,1.2,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ze Luis,2022-2023,31,Hatayspor,tr TUR,1. Süper Lig,14,6,604,6.7,2,1,3,2,0,0,1,0,,,,,,,,0.30,0.15,0.45,0.30,0.45,,,,,,Matches,,,,,,
Ze Luis,2023-2024,32,Farense,pt POR,1. Primeira Liga,15,5,591,6.6,2,1,3,2,0,0,2,0,2.1,2.1,0.7,2.7,10,14,30,0.30,0.15,0.46,0.30,0.46,0.32,0.10,0.42,0.32,0.42,Matches,,,,,,
Ze Luis,2024-2025,33,AVS Futebol,pt POR,1. Primeira Liga,7,4,314,3.5,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,2,7,7,0.00,0.00,0.00,0.00,0.00,0.25,0.14,0.39,0.25,0.39,Matches,,,,,,
Mamadou Loum,2020-2021,23,Porto,,1. Champions Lg,3,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Mamadou Loum,2021-2022,24,Alavés,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Mamadou Loum,2022-2023,25,Reading,eng ENG,2. Championship,29,23,2033,22.6,1,1,2,1,0,0,11,1,1.2,1.2,0.3,1.5,13,65,18,0.04,0.04,0.09,0.04,0.09,0.05,0.01,0.07,0.05,0.07,Matches,,,,,,
Mamadou Loum,2023-2024,26,Al-Raed,sa KSA,1. Pro League,29,27,2438,27.1,1,0,1,1,0,0,6,1,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Matches,,,,,,
Mamadou Loum,2024-2025,27,Arouca,pt POR,1. Primeira Liga,7,4,386,4.3,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,1,14,0,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16,Matches,,,,,,
Claudio Ramos,2020-2021,28,Porto,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2nd,0,Matches,,,
Claudio Ramos,2021-2022,29,Porto,pt POR,1. Primeira Liga,,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1st,1,Matches,,,
Claudio Ramos,2022-2023,30,Porto,pt POR,1. Primeira Liga,,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2nd,1,Matches,,,
Claudio Ramos,2023-2024,31,Porto,pt POR,1. Primeira Liga,,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,,3rd,2,Matches,,,
Claudio Ramos,2024-2025,32,Porto,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3rd,0,Matches,,,
Tiquinho Soares,2020-2021,29,Porto,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Tiquinho Soares,2021-2022,30,Olympiacos,,2. Europa Lg,8,4,328,3.6,3,0,3,3,0,0,2,0,0.8,0.8,1.0,1.8,3,4,20,0.82,0.00,0.82,0.82,0.82,0.22,0.27,0.49,0.22,0.49,Matches,,,,,,
Alex Grimaldo,2020-2021,24,Benfica,,2. Europa Lg,6,5,465,5.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,18,24,28,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,,,,,,
Alex Grimaldo,2021-2022,25,Benfica,,1. Champions Lg,10,10,860,9.6,0,3,3,0,0,0,2,0,0.2,0.2,1.5,1.7,18,26,42,0.00,0.31,0.31,0.00,0.31,0.02,0.16,0.17,0.02,0.17,Matches,,,,,,
Alex Grimaldo,2022-2023,26,Benfica,,1. Champions Lg,10,10,900,10.0,2,4,6,2,0,0,0,0,1.2,1.2,3.2,4.4,20,50,62,0.20,0.40,0.60,0.20,0.60,0.12,0.32,0.44,0.12,0.44,Matches,,,,,,
Alex Grimaldo,2023-2024,27,Leverkusen,de GER,1. Bundesliga,33,31,2784,30.9,10,13,23,10,0,0,1,0,5.7,5.7,9.1,14.8,77,162,261,0.32,0.42,0.74,0.32,0.74,0.18,0.30,0.48,0.18,0.48,Matches,,,,,,
Alex Grimaldo,2024-2025,28,Leverkusen,de GER,1. Bundesliga,14,14,1245,13.8,1,2,3,1,0,0,3,0,1.8,1.8,4.3,6.1,47,82,148,0.07,0.14,0.22,0.07,0.22,0.13,0.31,0.44,0.13,0.44,Matches,,,,,,
Nicolas Otamendi,2020-2021,32,Benfica,,2. Europa Lg,6,6,468,5.2,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,0,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Nicolas Otamendi,2021-2022,33,Benfica,,1. Champions Lg,9,9,810,9.0,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,2,25,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,
Nicolas Otamendi,2022-2023,34,Benfica,,1. Champions Lg,9,9,793,8.8,0,1,1,0,0,0,3,0,0.3,0.3,0.6,0.9,3,24,2,0.00,0.11,0.11,0.00,0.11,0.03,0.07,0.10,0.03,0.10,Matches,,,,,,
Nicolas Otamendi,2023-2024,35,Benfica,,1. Champions Lg,6,6,540,6.0,0,1,1,0,0,0,1,0,0.5,0.5,0.4,0.9,1,23,3,0.00,0.17,0.17,0.00,0.17,0.08,0.07,0.15,0.08,0.15,Matches,,,,,,
Nicolas Otamendi,2024-2025,36,Benfica,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,4,15,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,,,,,,
Jan Vertonghen,2020-2021,33,Benfica,,2. Europa Lg,8,8,720,8.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,32,0,0.12,0.00,0.12,0.12,0.12,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Jan Vertonghen,2021-2022,34,Benfica,,1. Champions Lg,10,10,900,10.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,13,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Jan Vertonghen,2022-2023,35,Anderlecht,,3. Conf Lg,11,10,985,10.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,46,1,0.09,0.00,0.09,0.09,0.09,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Jan Vertonghen,2023-2024,36,Anderlecht,be BEL,1. Pro League A,27,27,2425,26.9,3,1,4,3,0,0,4,0,1.2,1.2,1.0,2.2,15,142,8,0.11,0.04,0.15,0.11,0.15,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,
Jan Vertonghen,2024-2025,37,Anderlecht,be BEL,1. Pro League A,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,20,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Julian Weigl,2020-2021,24,Benfica,,2. Europa Lg,7,4,427,4.7,1,0,1,1,0,0,0,0,0.0,0.0,0.4,0.4,1,17,4,0.21,0.00,0.21,0.21,0.21,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,
Julian Weigl,2021-2022,25,Benfica,,1. Champions Lg,9,9,810,9.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,3,35,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,,,,,,
Julian Weigl,2022-2023,26,Gladbach,de GER,1. Bundesliga,23,21,1894,21.0,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.8,7,82,7,0.05,0.00,0.05,0.00,0.00,0.05,0.03,0.08,0.01,0.04,Matches,,,,,,
Julian Weigl,2023-2024,27,Gladbach,de GER,1. Bundesliga,31,31,2764,30.7,2,3,5,0,2,2,10,0,2.4,0.9,2.1,2.9,14,105,14,0.07,0.10,0.16,0.00,0.10,0.08,0.07,0.15,0.03,0.09,Matches,,,,,,
Julian Weigl,2024-2025,28,Gladbach,de GER,1. Bundesliga,13,13,1122,12.5,0,0,0,0,0,0,5,0,0.5,0.5,0.3,0.9,4,42,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,
Gilberto,2020-2021,27,Benfica,,2. Europa Lg,,3,293,3.3,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,20,24,13,0.00,0.31,0.31,0.00,0.31,0.00,0.13,0.13,0.00,0.13,Matches,,,,4,,
Gilberto,2021-2022,28,Benfica,,1. Champions Lg,,8,713,7.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.4,20,36,17,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Matches,,,,9,,
Gilberto,2022-2023,29,Benfica,,1. Champions Lg,,2,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,12,16,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,5,,
Helton Leite,2020-2021,29,Benfica,,2. Europa Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Helton Leite,2021-2022,30,Benfica,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Helton Leite,2022-2023,31,Benfica,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Helton Leite,2023-2024,32,Antalyaspor,tr TUR,1. Süper Lig,34,34,3060,34.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Helton Leite,2024-2025,33,La Coruña,es ESP,2. La Liga 2,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Lucas Verissimo,2020-2021,25,Benfica,,2. Europa Lg,2,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Lucas Verissimo,2021-2022,26,Benfica,,1. Champions Lg,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,0,5,0,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,
Lucas Verissimo,2022-2023,27,Benfica,,1. Champions Lg,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Diogo Goncalves,2020-2021,23,Benfica,,2. Europa Lg,5,4,350,3.9,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.1,19,21,33,0.26,0.00,0.26,0.26,0.26,0.02,0.02,0.03,0.02,0.03,Matches,,,,,,
Diogo Goncalves,2021-2022,24,Benfica,,1. Champions Lg,5,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,5,8,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,
Diogo Goncalves,2022-2023,25,Benfica,,1. Champions Lg,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,4,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,,,,,,
Diogo Goncalves,2023-2024,26,FC Copenhagen,,1. Champions Lg,7,7,530,5.9,2,1,3,1,1,1,1,0,1.9,1.1,0.5,1.7,14,18,11,0.34,0.17,0.51,0.17,0.34,0.33,0.09,0.42,0.19,0.29,Matches,,,,,,
Diogo Goncalves,2024-2025,27,FC Copenhagen,dk DEN,1. Danish Superliga,2,2,122,1.4,1,0,1,0,1,1,0,0,,,,,,,,0.74,0.00,0.74,0.00,0.00,,,,,,Matches,,,,,,
Gabriel,2020-2021,26,Benfica,,2. Europa Lg,7,4,399,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,5,47,4,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.15,0.03,0.15,Matches,,,,,,
