Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Unai Vencedor Paris,2021-2022,20,Athletic Club,es ESP,Copa del Rey,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Vencedor Paris,2022-2023,21,Athletic Club,es ESP,Copa del Rey,1,0,20,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Vencedor Paris,2023-2024,22,Eibar,es ESP,Copa del Rey,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Vencedor Paris,2024-2025,23,Racing Sant,es ESP,Copa del Rey,1,0,15,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mikel Balenziaga,2020-2021,32,Athletic Club,es ESP,Copa del Rey,3,2,173,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mikel Balenziaga,2021-2022,33,Athletic Club,es ESP,Copa del Rey,3,0,58,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mikel Balenziaga,2022-2023,34,Athletic Club,es ESP,Copa del Rey,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mikel Balenziaga,2023-2024,35,La Coruña,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Oscar de Marcos,2020-2021,31,Athletic Club,es ESP,Copa del Rey,4,4,404,4.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Oscar de Marcos,2021-2022,32,Athletic Club,es ESP,Copa del Rey,2,2,194,2.2,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Oscar de Marcos,2022-2023,33,Athletic Club,es ESP,Copa del Rey,6,6,518,5.8,1,0,1,1,0,0,0,0,,,,,,,,0.17,0.00,0.17,0.17,0.17,,,,,,Matches,,,,,,
Oscar de Marcos,2023-2024,34,Athletic Club,es ESP,Copa del Rey,5,4,419,4.7,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.21,0.21,0.00,0.21,,,,,,Matches,,,,,,
Oscar de Marcos,2024-2025,35,Athletic Club,,2. Europa Lg,4,1,182,2.0,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,12,6,0.00,0.49,0.49,0.00,0.49,0.00,0.10,0.10,0.00,0.10,Matches,,,,,,
Asier Villalibre,2020-2021,22,Athletic Club,es ESP,Copa del Rey,6,3,269,3.0,1,0,1,1,0,0,0,0,,,,,,,,0.33,0.00,0.33,0.33,0.33,,,,,,Matches,,,,,,
Asier Villalibre,2021-2022,23,Athletic Club,es ESP,Copa del Rey,1,0,13,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Asier Villalibre,2022-2023,24,Athletic Club,es ESP,Copa del Rey,3,1,99,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Asier Villalibre,2023-2024,25,Athletic Club,es ESP,Copa del Rey,6,3,356,4.0,6,0,6,5,1,1,0,0,,,,,,,,1.52,0.00,1.52,1.26,1.26,,,,,,Matches,,,,,,
Asier Villalibre,2024-2025,26,Alavés,es ESP,Copa del Rey,2,2,119,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jon Morcillo,2020-2021,21,Athletic Club,es ESP,Copa del Rey,4,2,133,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jon Morcillo,2021-2022,22,Athletic Club,es ESP,1. La Liga,7,0,54,0.6,0,0,0,0,0,0,2,0,0.6,0.6,0.0,0.6,3,3,7,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.99,0.99,Matches,,,,,,
Jon Morcillo,2022-2023,23,Athletic Club,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jon Morcillo,2023-2024,24,Amorebieta,es ESP,Copa del Rey,2,0,27,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jon Morcillo,2024-2025,25,Albacete,es ESP,Copa del Rey,1,0,45,0.5,1,0,1,1,0,0,0,0,,,,,,,,2.00,0.00,2.00,2.00,2.00,,,,,,Matches,,,,,,
Unai Lopez,2020-2021,24,Athletic Club,es ESP,Copa del Rey,5,3,313,3.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Lopez,2021-2022,25,Rayo Vallecano,es ESP,Copa del Rey,3,2,143,1.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Lopez,2022-2023,26,Rayo Vallecano,es ESP,Copa del Rey,2,1,80,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Lopez,2023-2024,27,Rayo Vallecano,es ESP,Copa del Rey,4,2,213,2.4,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.42,0.42,0.00,0.42,,,,,,Matches,,,,,,
Unai Lopez,2024-2025,28,Rayo Vallecano,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Oihan Sancet,2020-2021,20,Athletic Club,es ESP,Copa del Rey,2,2,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Oihan Sancet,2021-2022,21,Athletic Club,es ESP,Copa del Rey,4,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Oihan Sancet,2022-2023,22,Athletic Club,es ESP,Copa del Rey,5,4,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Oihan Sancet,2023-2024,23,Athletic Club,es ESP,Copa del Rey,8,6,501.0,5.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,0.36,0.18,0.54,0.36,0.54,,,,,,Matches,,,,,,
Oihan Sancet,2024-2025,24,Athletic Club,,2. Europa Lg,4,3,256.0,2.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,8.0,20.0,20.0,0.35,0.35,0.7,0.35,0.7,0.2,0.04,0.24,0.2,0.24,Matches,,,,,,
Inigo Lekue,2020-2021,27,Athletic Club,es ESP,Copa del Rey,4,3,302,3.4,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.30,0.30,0.00,0.30,,,,,,Matches,,,,,,
Inigo Lekue,2021-2022,28,Athletic Club,es ESP,Copa del Rey,4,3,256,2.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Lekue,2022-2023,29,Athletic Club,es ESP,Copa del Rey,3,1,142,1.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Lekue,2023-2024,30,Athletic Club,es ESP,Copa del Rey,6,5,444,4.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Lekue,2024-2025,31,Athletic Club,,2. Europa Lg,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches,,,,,,
Ibai Gomez,2020-2021,30,Athletic Club,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Oier Zarraga,2020-2021,21,Athletic Club,es ESP,1. La Liga,5,1,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,5,5,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Matches,,,,,,
Oier Zarraga,2021-2022,22,Athletic Club,es ESP,Copa del Rey,4,0,53,0.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Oier Zarraga,2022-2023,23,Athletic Club,es ESP,Copa del Rey,4,3,263,2.9,1,1,2,1,0,0,0,0,,,,,,,,0.34,0.34,0.68,0.34,0.68,,,,,,Matches,,,,,,
Oier Zarraga,2023-2024,24,Udinese,it ITA,Coppa Italia,2,2,210,2.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.43,0.43,0.00,0.43,,,,,,Matches,,,,,,
Oier Zarraga,2024-2025,25,Udinese,it ITA,Coppa Italia,2,1,106,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Cordoba,2020-2021,23,Athletic Club,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Inigo Cordoba,2021-2022,24,Go Ahead Eag,nl NED,1. Eredivisie,30,28,2312,25.7,9,1,10,9,0,0,3,1,7.3,7.3,2.1,9.3,67,88,198,0.35,0.04,0.39,0.35,0.39,0.28,0.08,0.36,0.28,0.36,Matches,,,,,,
Inigo Cordoba,2022-2023,25,Fortuna Sittard,nl NED,1. Eredivisie,31,29,2290,25.4,5,4,9,5,0,0,3,0,4.1,4.1,2.6,6.7,93,77,134,0.20,0.16,0.35,0.20,0.35,0.16,0.10,0.26,0.16,0.26,Matches,,,,,,
Inigo Cordoba,2023-2024,26,Fortuna Sittard,nl NED,1. Eredivisie,33,31,2631,29.2,4,2,6,4,0,0,2,0,6.2,6.2,3.6,9.8,112,103,222,0.14,0.07,0.21,0.14,0.21,0.21,0.12,0.34,0.21,0.34,Matches,,,,,,
Inigo Cordoba,2024-2025,27,Burgos,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nico Williams,2020-2021,18,Athletic Club,es ESP,1. La Liga,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,
Nico Williams,2021-2022,19,Athletic Club,es ESP,Copa del Rey,4,3,245,2.7,2,1,3,2,0,0,0,0,,,,,,,,0.73,0.37,1.1,0.73,1.1,,,,,,Matches,,,,,,
Nico Williams,2022-2023,20,Athletic Club,es ESP,Copa del Rey,7,6,527,5.9,3,0,3,3,0,0,0,0,,,,,,,,0.51,0.0,0.51,0.51,0.51,,,,,,Matches,,,,,,
Nico Williams,2023-2024,21,Athletic Club,es ESP,Copa del Rey,6,4,449,5.0,3,5,8,3,0,0,1,0,,,,,,,,0.6,1.0,1.6,0.6,1.6,,,,,,Matches,,,,,,
Nico Williams,2024-2025,22,Athletic Club,,2. Europa Lg,6,5,379,4.2,1,2,3,1,0,0,1,0,0.5,0.5,1.2,1.7,31.0,7.0,53.0,0.24,0.47,0.71,0.24,0.71,0.12,0.29,0.4,0.12,0.4,Matches,,,,,,
Inigo Vicente,2020-2021,22,Athletic Club,es ESP,1. La Liga,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,10,8,0.00,0.00,0.00,0.00,0.00,0.05,0.38,0.43,0.05,0.43,Matches,,,,,,
Inigo Vicente,2021-2022,23,CD Mirandés,es ESP,Copa del Rey,2,1,78,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Vicente,2022-2023,24,Racing Sant,es ESP,Copa del Rey,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Vicente,2023-2024,25,Racing Sant,es ESP,Copa del Rey,1,0,33,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Inigo Vicente,2024-2025,26,Racing Sant,es ESP,Copa del Rey,1,0,16,0.2,1,0,1,1,0,0,0,0,,,,,,,,5.63,0.00,5.63,5.63,5.63,,,,,,Matches,,,,,,
Kenan Kodro,2020-2021,26,Valladolid,es ESP,1. La Liga,14,4,459,5.1,0,0,0,0,0,0,1,0,1.3,1.3,0.2,1.4,4,4,15,0.00,0.00,0.00,0.00,0.00,0.25,0.03,0.28,0.25,0.28,Matches,,,,,,
Kenan Kodro,2021-2022,27,Vidi,hu HUN,1. NB I,27,25,2211,24.6,15,,,14,1,1,4,0,,,,,,,,0.61,,,0.57,,,,,,,Matches,,,,,,
Kenan Kodro,2022-2023,28,Vidi,hu HUN,1. NB I,31,28,2457,27.3,13,,,10,3,3,4,0,,,,,,,,0.48,,,0.37,,,,,,,Matches,,,,,,
Kenan Kodro,2023-2024,29,Ferencváros,,3. Conf Lg,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Kenan Kodro,2024-2025,30,Gaziantep FK,tr TUR,1. Süper Lig,14,6,574,6.4,1,0,1,1,0,0,2,0,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,Matches,,,,,,
Iago Herrerin,2020-2021,32,Athletic Club,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Iago Herrerin,2021-2022,33,Al-Raed,sa KSA,1. Pro League,13,13,1170,13.0,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,Matches,,,,,,
Iago Herrerin,2022-2023,34,Valencia,es ESP,Copa del Rey,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aitor Paredes,2020-2021,20,Athletic Club,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aitor Paredes,2021-2022,21,Athletic Club,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aitor Paredes,2022-2023,22,Athletic Club,es ESP,Copa del Rey,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aitor Paredes,2023-2024,23,Athletic Club,es ESP,Copa del Rey,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aitor Paredes,2024-2025,24,Athletic Club,,2. Europa Lg,6,6,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.0,34.0,0.0,0.17,0.0,0.17,0.17,0.17,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,
Benat Prados,2020-2021,19,Athletic Club,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Benat Prados,2022-2023,21,CD Mirandés,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Benat Prados,2023-2024,22,Athletic Club,es ESP,Copa del Rey,7,7,550,6.1,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Benat Prados,2024-2025,23,Athletic Club,,2. Europa Lg,5,4,313,3.5,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,3,19,8,0.29,0.00,0.29,0.29,0.29,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,
Ruben Garcia,2020-2021,27,Osasuna,es ESP,Copa del Rey,2,1,67,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ruben Garcia,2021-2022,28,Osasuna,es ESP,Copa del Rey,1,0,26,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ruben Garcia,2022-2023,29,Osasuna,es ESP,Copa del Rey,8,4,446,5.0,2,1,3,2,0,0,0,0,,,,,,,,0.40,0.20,0.61,0.40,0.61,,,,,,Matches,,,,,,
Ruben Garcia,2023-2024,30,Osasuna,es ESP,Copa del Rey,2,1,113,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ruben Garcia,2024-2025,31,Osasuna,es ESP,Copa del Rey,1,0,18,0.2,0,1,1,0,0,0,0,0,,,,,,,,0.00,5.00,5.00,0.00,5.00,,,,,,Matches,,,,,,
Sergio Herrera,2020-2021,27,Osasuna,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Sergio Herrera,2021-2022,28,Osasuna,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergio Herrera,2022-2023,29,Osasuna,es ESP,Copa del Rey,7,7,750,8.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergio Herrera,2023-2024,30,Osasuna,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Sergio Herrera,2024-2025,31,Osasuna,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jon Moncayola,2020-2021,22,Osasuna,es ESP,Copa del Rey,1,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Jon Moncayola,2021-2022,23,Osasuna,es ESP,Copa del Rey,2,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Jon Moncayola,2022-2023,24,Osasuna,es ESP,Copa del Rey,7,5,566.0,6.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.32,0.32,0.0,0.32,,,,,,Matches,,,,,,
Jon Moncayola,2023-2024,25,Osasuna,es ESP,Copa del Rey,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Jon Moncayola,2024-2025,26,Osasuna,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Nacho Vidal,2020-2021,25,Osasuna,es ESP,Copa del Rey,3,1,132,1.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nacho Vidal,2021-2022,26,Osasuna,es ESP,Copa del Rey,2,0,30,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nacho Vidal,2022-2023,27,Osasuna,es ESP,Copa del Rey,2,1,107,1.2,1,0,1,1,0,0,0,0,,,,,,,,0.84,0.00,0.84,0.84,0.84,,,,,,Matches,,,,,,
Nacho Vidal,2023-2024,28,Osasuna,es ESP,Copa del Rey,1,1,64,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nacho Vidal,2024-2025,29,Osasuna,es ESP,Copa del Rey,2,2,162,1.8,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.56,0.56,0.00,0.56,,,,,,Matches,,,,,,
Aridane Hernandez,2020-2021,31,Osasuna,es ESP,1. La Liga,24,24,2026,22.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.6,3,43,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches,,,,,,
Aridane Hernandez,2021-2022,32,Osasuna,es ESP,Copa del Rey,1,1,77,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aridane Hernandez,2022-2023,33,Osasuna,es ESP,Copa del Rey,8,6,647,7.2,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.14,0.14,0.00,0.14,,,,,,Matches,,,,,,
Aridane Hernandez,2023-2024,34,Rayo Vallecano,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aridane Hernandez,2024-2025,35,Rayo Vallecano,es ESP,Copa del Rey,2,2,152,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Cruz Armada,2020-2021,28,Osasuna,es ESP,Copa del Rey,2,1,69,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Cruz Armada,2021-2022,29,Osasuna,es ESP,Copa del Rey,2,2,135,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Cruz Armada,2022-2023,30,Osasuna,es ESP,Copa del Rey,6,5,525,5.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Cruz Armada,2023-2024,31,Osasuna,es ESP,Copa del Rey,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Cruz Armada,2024-2025,32,Osasuna,es ESP,Copa del Rey,1,0,21,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jonathan Calleri,2020-2021,26,Osasuna,es ESP,Copa del Rey,2,0,44,0.5,1,0,1,1,0,0,0,0,,,,,,,,2.05,0.00,2.05,2.05,2.05,,,,,,Matches,,,,,,
Roberto Torres,2020-2021,31,Osasuna,es ESP,Copa del Rey,4,2,223,2.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Torres,2021-2022,32,Osasuna,es ESP,Copa del Rey,3,3,232,2.6,1,1,2,1,0,0,0,0,,,,,,,,0.39,0.39,0.78,0.39,0.78,,,,,,Matches,,,,,,
Roberto Torres,2022-2023,33,Osasuna,es ESP,Copa del Rey,2,2,180,2.0,0,3,3,0,0,0,0,0,,,,,,,,0.00,1.50,1.50,0.00,1.50,,,,,,Matches,,,,,,
Roberto Torres,2023-2024,34,Gol Gohar,ir IRN,1. Pro League,21,21,1798,20.0,5,6,11,4,1,1,6,0,,,,,,,,0.25,0.30,0.55,0.20,0.50,,,,,,Matches,,,,,,
Ante Budimir,2020-2021,29,Osasuna,es ESP,Copa del Rey,2,2,137,1.5,1,0,1,1,0,0,1,0,,,,,,,,0.66,0.00,0.66,0.66,0.66,,,,,,Matches,,,,,,
Ante Budimir,2021-2022,30,Osasuna,es ESP,Copa del Rey,2,1,96,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.94,0.00,0.94,0.94,0.94,,,,,,Matches,,,,,,
Ante Budimir,2022-2023,31,Osasuna,es ESP,Copa del Rey,6,3,361,4.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ante Budimir,2023-2024,32,Osasuna,es ESP,Copa del Rey,2,1,111,1.2,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ante Budimir,2024-2025,33,Osasuna,es ESP,Copa del Rey,1,0,32,0.4,1,0,1,1,0,0,0,0,,,,,,,,2.81,0.00,2.81,2.81,2.81,,,,,,Matches,,,,,,
Lucas Torro,2020-2021,26,Osasuna,es ESP,Copa del Rey,2,1,125,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Torro,2021-2022,27,Osasuna,es ESP,1. La Liga,33,32,2725,30.3,1,0,1,1,0,0,10,0,1.6,1.6,0.6,2.2,18,156,27,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,
Lucas Torro,2022-2023,28,Osasuna,es ESP,Copa del Rey,5,5,491,5.5,1,0,1,1,0,0,1,0,,,,,,,,0.18,0.00,0.18,0.18,0.18,,,,,,Matches,,,,,,
Lucas Torro,2023-2024,29,Osasuna,es ESP,Copa del Rey,2,2,185,2.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Torro,2024-2025,30,Osasuna,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kike Barja,2020-2021,23,Osasuna,es ESP,Copa del Rey,4,3,323.0,3.6,4.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,1.11,0.0,1.11,0.84,0.84,,,,,,Matches,,,,,,
Kike Barja,2021-2022,24,Osasuna,es ESP,Copa del Rey,3,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Kike Barja,2022-2023,25,Osasuna,es ESP,Copa del Rey,8,4,430.0,4.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.42,0.42,0.0,0.42,,,,,,Matches,,,,,,
